<s>             | dit             | topic 297      topic 428      topic 134      topic 242      
ja              | </s>            | topic 187      topic 242      topic 176      topic 73       
<s>             | twee            | topic 187      topic 242      topic 73       topic 176      
twee            | boven           | topic 428      topic 187      topic 86       topic 176      
boven           | paragraaf       | topic 428      topic 187      topic 242      topic 73       
paragraaf       | </s>            | topic 428      topic 242      topic 187      topic 404      
<s>             | courante        | topic 428      topic 187      topic 242      topic 297      
courante        | praktijk        | topic 86       topic 369      topic 363      topic 2        
praktijk        | voor            | topic 187      topic 242      topic 73       topic 428      
voor            | een             | topic 393      topic 428      topic 86       topic 311      
een             | amateur         | topic 86       topic 490      topic 444      topic 428      
amateur         | voor            | topic 86       topic 187      topic 393      topic 46       
voor            | een             | topic 428      topic 393      topic 86       topic 311      
een             | professional    | topic 86       topic 490      topic 428      topic 245      
professional    | een             | topic 86       topic 187      topic 428      topic 1        
een             | catastrofe      | topic 428      topic 86       topic 2        topic 245      
catastrofe      | </s>            | topic 187      topic 404      topic 1        topic 86       
<s>             | een             | topic 187      topic 428      topic 86       topic 242      
een             | triple          | topic 428      topic 86       topic 490      topic 2        
triple          | <UNK>           | topic 86       topic 187      topic 428      topic 245      
<UNK>           | daarvan         | topic 187      topic 404      topic 86       topic 1        
daarvan         | wordt           | topic 428      topic 187      topic 1        topic 73       
wordt           | een             | topic 428      topic 311      topic 187      topic 415      
een             | amateur         | topic 428      topic 86       topic 2        topic 490      
amateur         | zeer            | topic 187      topic 86       topic 1        topic 46       
zeer            | <UNK>           | topic 205      topic 187      topic 1        topic 428      
<UNK>           | een             | topic 187      topic 404      topic 1        topic 251      
een             | professional    | topic 428      topic 86       topic 2        topic 490      
professional    | die             | topic 187      topic 86       topic 1        topic 251      
die             | het             | topic 187      topic 428      topic 1        topic 242      
het             | overkomt        | topic 1        topic 205      topic 187      topic 225      
overkomt        | levert          | topic 187      topic 242      topic 1        topic 251      
levert          | zijn            | topic 1        topic 187      topic 428      topic 86       
zijn            | clubs           | topic 86       topic 428      topic 1        topic 490      
clubs           | in              | topic 187      topic 251      topic 428      topic 242      
in              | </s>            | topic 428      topic 1        topic 203      topic 86       
<s>             | met             | topic 187      topic 428      topic 86       topic 242      
met             | <UNK>           | topic 428      topic 86       topic 310      topic 311      
<UNK>           | boven           | topic 86       topic 428      topic 1        topic 187      
boven           | par             | topic 428      topic 302      topic 86       topic 1        
par             | zijn            | topic 86       topic 197      topic 323      topic 251      
zijn            | we              | topic 428      topic 86       topic 2        topic 490      
we              | bij             | topic 428      topic 86       topic 1        topic 187      
bij             | <UNK>           | topic 428      topic 393      topic 244      topic 86       
<UNK>           | </s>            | topic 428      topic 421      topic 1        topic 86       
<s>             | schijnt         | topic 297      topic 428      topic 86       topic 187      
schijnt         | één           | topic 187      topic 86       topic 1        topic 242      
één           | keer            | topic 428      topic 86       topic 164      topic 245      
keer            | per             | topic 428      topic 86       topic 187      topic 404      
per             | halve           | topic 428      topic 86       topic 2        topic 490      
halve           | eeuw            | topic 86       topic 369      topic 472      topic 164      
eeuw            | voor            | topic 404      topic 187      topic 60       topic 251      
voor            | te              | topic 428      topic 86       topic 310      topic 275      
te              | komen           | topic 203      topic 1        topic 205      topic 432      
komen           | in              | topic 187      topic 404      topic 1        topic 86       
in              | het             | topic 428      topic 203      topic 86       topic 1        
het             | professionele   | topic 428      topic 1        topic 86       topic 225      
professionele   | golf            | topic 86       topic 1        topic 203      topic 275      
golf            | maar            | topic 428      topic 187      topic 1        topic 404      
maar            | niemand         | topic 428      topic 275      topic 187      topic 1        
niemand         | weet            | topic 187      topic 404      topic 1        topic 242      
weet            | waar            | topic 242      topic 187      topic 404      topic 86       
waar            | </s>            | topic 275      topic 49       topic 86       topic 245      
<s>             | bij             | topic 187      topic 242      topic 86       topic 428      
bij             | analogie        | topic 393      topic 244      topic 421      topic 302      
analogie        | moet            | topic 428      topic 187      topic 404      topic 203      
moet            | vijf            | topic 86       topic 275      topic 1        topic 310      
vijf            | boven           | topic 296      topic 164      topic 428      topic 86       
boven           | par             | topic 428      topic 275      topic 164      topic 296      
par             | dan             | topic 428      topic 275      topic 86       topic 289      
dan             | een             | topic 428      topic 275      topic 289      topic 86       
een             | <UNK>           | topic 428      topic 2        topic 86       topic 245      
<UNK>           | <UNK>           | topic 428      topic 86       topic 275      topic 2        
<UNK>           | zijn            | topic 428      topic 86       topic 369      topic 289      
zijn            | </s>            | topic 428      topic 86       topic 2        topic 245      
<s>             | nooit           | topic 428      topic 86       topic 242      topic 245      
nooit           | tegengekomen    | topic 428      topic 187      topic 404      topic 203      
tegengekomen    | in              | topic 404      topic 187      topic 242      topic 289      
in              | de              | topic 428      topic 203      topic 86       topic 245      
de              | vakliteratuur   | topic 86       topic 428      topic 2        topic 153      
vakliteratuur   | </s>            | topic 404      topic 187      topic 60       topic 369      
<s>             | zes             | topic 428      topic 86       topic 275      topic 297      
zes             | zou             | topic 428      topic 164      topic 296      topic 86       
zou             | <UNK>           | topic 428      topic 86       topic 275      topic 310      
<UNK>           | kunnen          | topic 428      topic 86       topic 369      topic 60       
kunnen          | zijn            | topic 86       topic 428      topic 275      topic 187      
zijn            | al              | topic 86       topic 428      topic 2        topic 203      
al              | doet            | topic 428      topic 86       topic 444      topic 203      
doet            | dat             | topic 86       topic 49       topic 428      topic 415      
dat             | meer            | topic 428      topic 275      topic 49       topic 86       
meer            | denken          | topic 86       topic 203      topic 428      topic 275      
denken          | aan             | topic 187      topic 242      topic 404      topic 60       
aan             | een             | topic 86       topic 203      topic 468      topic 310      
een             | goedkope        | topic 86       topic 2        topic 428      topic 245      
goedkope        | gore            | topic 86       topic 428      topic 2        topic 203      
gore            | tent            | topic 86       topic 428      topic 203      topic 2        
tent            | in              | topic 404      topic 187      topic 60       topic 289      
in              | Soho            | topic 428      topic 203      topic 86       topic 347      
Soho            | </s>            | topic 251      topic 225      topic 187      topic 404      
<s>             | en              | topic 428      topic 86       topic 468      topic 347      
en              | dan             | topic 242      topic 187      topic 289      topic 251      
dan             | zijn            | topic 187      topic 73       topic 404      topic 242      
zijn            | we              | topic 428      topic 86       topic 2        topic 203      
we              | er              | topic 428      topic 86       topic 203      topic 2        
er              | </s>            | topic 428      topic 86       topic 203      topic 2        
<s>             | John            | topic 428      topic 86       topic 187      topic 242      
John            | <UNK>           | topic 49       topic 251      topic 202      topic 404      
<UNK>           | op              | topic 428      topic 245      topic 369      topic 203      
op              | de              | topic 428      topic 197      topic 203      topic 108      
de              | US              | topic 428      topic 86       topic 2        topic 203      
US              | Open            | topic 448      topic 265      topic 245      topic 369      
Open            | van             | topic 203      topic 245      topic 369      topic 225      
van             | dit             | topic 428      topic 197      topic 245      topic 203      
dit             | jaar            | topic 428      topic 330      topic 245      topic 456      
jaar            | </s>            | topic 428      topic 245      topic 203      topic 60       
<s>             | de              | topic 245      topic 265      topic 202      topic 134      
de              | achtste         | topic 428      topic 86       topic 203      topic 245      
achtste         | hole            | topic 203      topic 245      topic 369      topic 444      
hole            | op              | topic 245      topic 369      topic 202      topic 444      
op              | de              | topic 428      topic 197      topic 245      topic 203      
de              | baan            | topic 428      topic 245      topic 203      topic 444      
baan            | van             | topic 428      topic 245      topic 60       topic 203      
van             | <UNK>           | topic 428      topic 245      topic 49       topic 202      
<UNK>           | No              | topic 245      topic 428      topic 202      topic 444      
No              | </s>            | topic 245      topic 428      topic 369      topic 202      
<s>             | een             | topic 245      topic 428      topic 134      topic 297      
een             | par             | topic 428      topic 245      topic 444      topic 2        
par             | vier            | topic 428      topic 245      topic 444      topic 369      
vier            | komma           | topic 428      topic 369      topic 245      topic 444      
komma           | en              | topic 428      topic 245      topic 60       topic 49       
en              | niet            | topic 428      topic 245      topic 369      topic 289      
niet            | eens            | topic 428      topic 245      topic 60       topic 444      
eens            | een             | topic 428      topic 245      topic 444      topic 60       
een             | moeilijke       | topic 428      topic 245      topic 444      topic 2        
moeilijke       | </s>            | topic 428      topic 245      topic 444      topic 203      
<s>             | elf             | topic 245      topic 428      topic 202      topic 265      
elf             | slagen          | topic 428      topic 245      topic 369      topic 444      
slagen          | had             | topic 428      topic 187      topic 245      topic 289      
had             | hij             | topic 245      topic 265      topic 202      topic 428      
hij             | nodig           | topic 428      topic 245      topic 444      topic 202      
nodig           | </s>            | topic 428      topic 289      topic 245      topic 60       
<s>             | elf             | topic 245      topic 428      topic 202      topic 282      
elf             | </s>            | topic 428      topic 245      topic 153      topic 456      
<s>             | waaronder       | topic 428      topic 134      topic 245      topic 202      
waaronder       | twee            | topic 428      topic 245      topic 202      topic 49       
twee            | <UNK>           | topic 428      topic 245      topic 369      topic 153      
<UNK>           | omdat           | topic 428      topic 245      topic 369      topic 202      
omdat           | hij             | topic 245      topic 428      topic 134      topic 282      
hij             | van             | topic 428      topic 245      topic 369      topic 444      
van             | <UNK>           | topic 428      topic 245      topic 49       topic 282      
<UNK>           | op              | topic 428      topic 245      topic 369      topic 444      
op              | een             | topic 428      topic 197      topic 245      topic 203      
een             | <UNK>           | topic 428      topic 245      topic 2        topic 444      
<UNK>           | bal             | topic 428      topic 245      topic 369      topic 203      
bal             | had             | topic 428      topic 369      topic 245      topic 60       
had             | <UNK>           | topic 428      topic 245      topic 282      topic 202      
<UNK>           | </s>            | topic 428      topic 245      topic 369      topic 202      
<s>             | toen            | topic 428      topic 245      topic 282      topic 134      
toen            | hij             | topic 428      topic 245      topic 282      topic 202      
hij             | na              | topic 428      topic 245      topic 444      topic 369      
na              | zijn            | topic 428      topic 245      topic 202      topic 282      
zijn            | achtste         | topic 428      topic 245      topic 444      topic 2        
achtste         | shot            | topic 245      topic 369      topic 444      topic 428      
shot            | eindelijk       | topic 428      topic 245      topic 369      topic 444      
eindelijk       | op              | topic 428      topic 245      topic 444      topic 202      
op              | de              | topic 428      topic 245      topic 197      topic 203      
de              | green           | topic 428      topic 245      topic 2        topic 444      
green           | lag             | topic 428      topic 369      topic 245      topic 202      
lag             | waar            | topic 428      topic 245      topic 444      topic 282      
waar            | hij             | topic 428      topic 282      topic 245      topic 49       
hij             | met             | topic 428      topic 245      topic 444      topic 282      
met             | zijn            | topic 428      topic 245      topic 282      topic 366      
zijn            | tweede          | topic 428      topic 245      topic 444      topic 2        
tweede          | dwars           | topic 428      topic 245      topic 369      topic 444      
dwars           | doorheen        | topic 60       topic 369      topic 428      topic 289      
doorheen        | was             | topic 428      topic 245      topic 282      topic 347      
was             | <UNK>           | topic 428      topic 245      topic 282      topic 444      
<UNK>           | had             | topic 428      topic 245      topic 444      topic 366      
had             | hij             | topic 428      topic 245      topic 282      topic 366      
hij             | nog             | topic 428      topic 245      topic 444      topic 282      
nog             | eens            | topic 428      topic 245      topic 444      topic 366      
eens            | drie            | topic 428      topic 245      topic 444      topic 282      
drie            | <UNK>           | topic 428      topic 277      topic 296      topic 164      
<UNK>           | nodig           | topic 428      topic 282      topic 245      topic 277      
nodig           | </s>            | topic 60       topic 289      topic 404      topic 282      
<s>             | lezers          | topic 282      topic 428      topic 245      topic 366      
lezers          | van             | topic 428      topic 151      topic 366      topic 369      
van             | Knack           | topic 428      topic 282      topic 49       topic 245      
Knack           | kennen          | topic 428      topic 366      topic 245      topic 60       
kennen          | John            | topic 242      topic 428      topic 415      topic 86       
John            | <UNK>           | topic 49       topic 265      topic 202      topic 415      
<UNK>           | wij             | topic 428      topic 245      topic 444      topic 91       
wij             | hebben          | topic 428      topic 245      topic 444      topic 415      
hebben          | u               | topic 428      topic 245      topic 444      topic 86       
u               | al              | topic 428      topic 444      topic 415      topic 60       
al              | meermaals       | topic 428      topic 444      topic 245      topic 60       
meermaals       | over            | topic 428      topic 60       topic 251      topic 245      
over            | hem             | topic 428      topic 245      topic 203      topic 86       
hem             | verteld         | topic 251      topic 86       topic 60       topic 203      
verteld         | </s>            | topic 404      topic 242      topic 187      topic 60       
<s>             | een             | topic 187      topic 242      topic 245      topic 507      
een             | <UNK>           | topic 428      topic 245      topic 2        topic 86       
<UNK>           | buiten          | topic 187      topic 86       topic 245      topic 203      
buiten          | categorie       | topic 203      topic 197      topic 187      topic 242      
categorie       | die             | topic 428      topic 86       topic 423      topic 151      
die             | in              | topic 245      topic 86       topic 187      topic 203      
in              | negentien       | topic 428      topic 203      topic 197      topic 245      
negentien       | honderd         | topic 428      topic 164      topic 60       topic 392      
honderd         | één-en        | topic 428      topic 164      topic 206      topic 296      
één-en        | negentig        | topic 428      topic 164      topic 389      topic 206      
negentig        | door            | topic 428      topic 225      topic 245      topic 369      
door            | de              | topic 428      topic 245      topic 234      topic 310      
de              | vele            | topic 86       topic 203      topic 43       topic 428      
vele            | forfaits        | topic 428      topic 86       topic 153      topic 203      
forfaits        | per             | topic 187      topic 60       topic 225      topic 404      
per             | ongeluk         | topic 428      topic 86       topic 203      topic 490      
ongeluk         | in              | topic 187      topic 60       topic 404      topic 225      
in              | de              | topic 428      topic 203      topic 86       topic 1        
de              | <UNK>           | topic 86       topic 428      topic 203      topic 2        
<UNK>           | van             | topic 428      topic 203      topic 60       topic 86       
van             | de              | topic 428      topic 86       topic 49       topic 203      
de              | US              | topic 86       topic 428      topic 203      topic 2        
US              | <UNK>           | topic 448      topic 265      topic 245      topic 189      
<UNK>           | op              | topic 60       topic 245      topic 225      topic 369      
op              | <UNK>           | topic 428      topic 197      topic 203      topic 43       
<UNK>           | <UNK>           | topic 428      topic 225      topic 1        topic 203      
<UNK>           | geraakte        | topic 225      topic 203      topic 60       topic 251      
geraakte        | </s>            | topic 86       topic 415      topic 245      topic 311      
<s>             | <UNK>           | topic 245      topic 49       topic 428      topic 202      
<UNK>           | pas             | topic 428      topic 245      topic 421      topic 369      
pas             | in              | topic 428      topic 245      topic 203      topic 60       
in              | extremis        | topic 428      topic 203      topic 197      topic 245      
extremis        | opgeroepen      | topic 428      topic 60       topic 415      topic 289      
opgeroepen      | kwam            | topic 86       topic 245      topic 404      topic 60       
kwam            | net             | topic 311      topic 310      topic 86       topic 415      
net             | op              | topic 428      topic 60       topic 225      topic 251      
op              | tijd            | topic 428      topic 310      topic 203      topic 197      
tijd            | in              | topic 428      topic 86       topic 60       topic 203      
in              | Indianapolis    | topic 428      topic 86       topic 203      topic 310      
Indianapolis    | aan             | topic 60       topic 86       topic 428      topic 289      
aan             | om              | topic 310      topic 86       topic 49       topic 203      
om              | van             | topic 428      topic 310      topic 86       topic 49       
van             | start           | topic 428      topic 310      topic 49       topic 275      
start           | te              | topic 86       topic 203      topic 428      topic 289      
te              | kunnen          | topic 86       topic 203      topic 205      topic 187      
kunnen          | gaan            | topic 86       topic 187      topic 49       topic 289      
gaan            | in              | topic 86       topic 187      topic 275      topic 242      
in              | de              | topic 86       topic 203      topic 428      topic 310      
de              | eerste          | topic 86       topic 2        topic 428      topic 203      
eerste          | ronde           | topic 428      topic 86       topic 2        topic 167      
ronde           | moest           | topic 86       topic 428      topic 203      topic 245      
moest           | clubs           | topic 86       topic 311      topic 275      topic 151      
clubs           | en              | topic 86       topic 428      topic 151      topic 60       
en              | een             | topic 86       topic 415      topic 151      topic 311      
een             | <UNK>           | topic 428      topic 2        topic 86       topic 444      
<UNK>           | lenen           | topic 86       topic 275      topic 2        topic 203      
lenen           | en              | topic 187      topic 404      topic 242      topic 251      
en              | won             | topic 242      topic 275      topic 251      topic 289      
won             | tot             | topic 428      topic 86       topic 245      topic 289      
tot             | <UNK>           | topic 428      topic 275      topic 245      topic 203      
<UNK>           | verbijstering   | topic 86       topic 428      topic 251      topic 310      
verbijstering   | het             | topic 404      topic 86       topic 60       topic 187      
het             | toernooi        | topic 289      topic 86       topic 330      topic 203      
toernooi        | </s>            | topic 289      topic 203      topic 428      topic 60       
<s>             | John            | topic 86       topic 275      topic 311      topic 310      
John            | wie             | topic 49       topic 265      topic 202      topic 245      
wie             | zonder          | topic 49       topic 428      topic 245      topic 86       
zonder          | zonde           | topic 49       topic 86       topic 245      topic 311      
zonde           | is              | topic 187      topic 289      topic 242      topic 404      
is              | <UNK>           | topic 49       topic 86       topic 311      topic 245      
<UNK>           | de              | topic 86       topic 49       topic 245      topic 311      
de              | eerste          | topic 428      topic 86       topic 2        topic 203      
eerste          | steen           | topic 428      topic 86       topic 2        topic 369      
steen           | raakte          | topic 404      topic 251      topic 369      topic 289      
raakte          | daarna          | topic 49       topic 415      topic 311      topic 310      
daarna          | aan             | topic 428      topic 49       topic 245      topic 444      
aan             | de              | topic 428      topic 49       topic 310      topic 245      
de              | drank           | topic 428      topic 86       topic 2        topic 245      
drank           | </s>            | topic 428      topic 49       topic 251      topic 282      
<s>             | hij             | topic 49       topic 282      topic 86       topic 310      
hij             | stelde          | topic 428      topic 444      topic 245      topic 366      
stelde          | zich            | topic 428      topic 282      topic 49       topic 310      
zich            | gewelddadig     | topic 428      topic 295      topic 282      topic 242      
gewelddadig     | op              | topic 404      topic 242      topic 251      topic 187      
op              | tegen           | topic 282      topic 203      topic 49       topic 428      
tegen           | zijn            | topic 49       topic 310      topic 282      topic 275      
zijn            | eerste          | topic 428      topic 86       topic 2        topic 245      
eerste          | vervolgens      | topic 428      topic 86       topic 2        topic 245      
vervolgens      | tegen           | topic 428      topic 86       topic 245      topic 49       
tegen           | zijn            | topic 428      topic 310      topic 49       topic 245      
zijn            | tweede          | topic 428      topic 86       topic 2        topic 245      
tweede          | en              | topic 86       topic 369      topic 2        topic 245      
en              | tenslotte       | topic 369      topic 49       topic 245      topic 251      
tenslotte       | tegen           | topic 428      topic 347      topic 49       topic 289      
tegen           | zijn            | topic 49       topic 245      topic 310      topic 428      
zijn            | derde           | topic 428      topic 86       topic 245      topic 2        
derde           | echtgenote      | topic 369      topic 86       topic 444      topic 245      
echtgenote      | volgde          | topic 49       topic 245      topic 347      topic 310      
volgde          | een             | topic 49       topic 347      topic 245      topic 282      
een             | <UNK>           | topic 428      topic 2        topic 245      topic 211      
<UNK>           | in              | topic 428      topic 245      topic 49       topic 86       
in              | de              | topic 428      topic 347      topic 245      topic 203      
de              | Betty           | topic 428      topic 86       topic 2        topic 347      
Betty           | Ford            | topic 369      topic 49       topic 428      topic 251      
Ford            | kliniek         | topic 369      topic 428      topic 60       topic 289      
kliniek         | zwoer           | topic 49       topic 347      topic 251      topic 282      
zwoer           | de              | topic 49       topic 282      topic 347      topic 415      
de              | drank           | topic 428      topic 347      topic 2        topic 86       
drank           | af              | topic 428      topic 49       topic 251      topic 295      
af              | won             | topic 242      topic 289      topic 347      topic 49       
won             | de              | topic 49       topic 347      topic 245      topic 289      
de              | British         | topic 428      topic 347      topic 2        topic 86       
British         | Open            | topic 347      topic 428      topic 49       topic 468      
Open            | op              | topic 347      topic 245      topic 203      topic 366      
op              | de              | topic 428      topic 347      topic 49       topic 197      
de              | heilige         | topic 428      topic 347      topic 86       topic 2        
heilige         | Old             | topic 428      topic 245      topic 203      topic 86       
Old             | <UNK>           | topic 428      topic 245      topic 369      topic 202      
<UNK>           | van             | topic 245      topic 428      topic 49       topic 202      
van             | Saint           | topic 428      topic 49       topic 245      topic 202      
Saint           | Andrews         | topic 119      topic 49       topic 415      topic 485      
Andrews         | raakte          | topic 60       topic 251      topic 245      topic 369      
raakte          | weer            | topic 49       topic 444      topic 245      topic 60       
weer            | aan             | topic 428      topic 49       topic 245      topic 444      
aan             | de              | topic 428      topic 49       topic 245      topic 347      
de              | drank           | topic 428      topic 203      topic 2        topic 86       
drank           | gaf             | topic 428      topic 49       topic 251      topic 245      
gaf             | zijn            | topic 49       topic 282      topic 347      topic 310      
zijn            | tweede          | topic 428      topic 49       topic 245      topic 347      
tweede          | vrouw           | topic 245      topic 444      topic 369      topic 203      
vrouw           | een             | topic 49       topic 245      topic 202      topic 251      
een             | ongelukkige     | topic 428      topic 245      topic 2        topic 444      
ongelukkige     | slag            | topic 428      topic 245      topic 444      topic 49       
slag            | enzovoort       | topic 49       topic 245      topic 242      topic 251      
enzovoort       | enzovoort       | topic 242      topic 187      topic 404      topic 60       
enzovoort       | </s>            | topic 242      topic 187      topic 404      topic 60       
<s>             | dat             | topic 49       topic 202      topic 347      topic 245      
dat             | alles           | topic 49       topic 245      topic 282      topic 202      
alles           | was             | topic 187      topic 242      topic 404      topic 289      
was             | niets           | topic 49       topic 245      topic 187      topic 202      
niets           | vergeleken      | topic 187      topic 242      topic 205      topic 404      
vergeleken      | bij             | topic 242      topic 187      topic 404      topic 205      
bij             | wat             | topic 49       topic 245      topic 202      topic 310      
wat             | hem             | topic 49       topic 245      topic 275      topic 187      
hem             | overkwam        | topic 187      topic 242      topic 49       topic 203      
overkwam        | in              | topic 49       topic 202      topic 242      topic 265      
in              | de              | topic 428      topic 203      topic 245      topic 197      
de              | slotronde       | topic 428      topic 86       topic 2        topic 245      
slotronde       | van             | topic 428      topic 60       topic 369      topic 404      
van             | de              | topic 428      topic 245      topic 49       topic 202      
de              | US              | topic 428      topic 86       topic 2        topic 245      
US              | Open            | topic 448      topic 265      topic 245      topic 428      
Open            | op              | topic 245      topic 369      topic 203      topic 444      
op              | de              | topic 428      topic 197      topic 203      topic 245      
de              | achtste         | topic 428      topic 86       topic 245      topic 2        
achtste         | hole            | topic 369      topic 245      topic 203      topic 444      
hole            | van             | topic 245      topic 202      topic 369      topic 60       
van             | <UNK>           | topic 428      topic 245      topic 202      topic 49       
<UNK>           | </s>            | topic 245      topic 202      topic 428      topic 265      
<s>             | voor            | topic 245      topic 202      topic 265      topic 49       
voor            | </s>            | topic 245      topic 202      topic 265      topic 428      
<s>             | <UNK>           | topic 245      topic 297      topic 265      topic 134      
<UNK>           | meteen          | topic 245      topic 428      topic 444      topic 202      
meteen          | omgedoopt       | topic 428      topic 245      topic 444      topic 369      
omgedoopt       | tot             | topic 60       topic 404      topic 289      topic 260      
tot             | <UNK>           | topic 245      topic 428      topic 49       topic 202      
<UNK>           | </s>            | topic 428      topic 245      topic 369      topic 203      
<s>             | gelukkig        | topic 297      topic 245      topic 134      topic 428      
gelukkig        | ligt            | topic 289      topic 254      topic 265      topic 369      
ligt            | die             | topic 245      topic 265      topic 59       topic 202      
die             | achtste         | topic 245      topic 444      topic 86       topic 203      
achtste         | nogal           | topic 245      topic 369      topic 203      topic 444      
nogal           | ver             | topic 369      topic 245      topic 203      topic 444      
ver             | van             | topic 203      topic 60       topic 404      topic 187      
van             | het             | topic 245      topic 265      topic 202      topic 428      
het             | <UNK>           | topic 330      topic 245      topic 456      topic 203      
<UNK>           | of              | topic 245      topic 265      topic 289      topic 203      
of              | <UNK>           | topic 245      topic 265      topic 202      topic 369      
<UNK>           | had             | topic 369      topic 245      topic 251      topic 265      
had             | zijn            | topic 265      topic 245      topic 202      topic 59       
zijn            | clubs           | topic 245      topic 444      topic 86       topic 470      
clubs           | weggegooid      | topic 187      topic 251      topic 369      topic 245      
weggegooid      | en              | topic 1        topic 275      topic 251      topic 187      
en              | zich            | topic 242      topic 251      topic 1        topic 404      
zich            | terstond        | topic 187      topic 203      topic 1        topic 242      
terstond        | weer            | topic 203      topic 1        topic 251      topic 187      
weer            | in              | topic 203      topic 1        topic 251      topic 277      
in              | de              | topic 203      topic 197      topic 1        topic 245      
de              | alcohol         | topic 86       topic 428      topic 153      topic 203      
alcohol         | gestort         | topic 187      topic 404      topic 251      topic 440      
gestort         | </s>            | topic 404      topic 187      topic 251      topic 289      
<s>             | dat             | topic 202      topic 265      topic 187      topic 245      
dat             | had             | topic 187      topic 275      topic 73       topic 265      
had             | hij             | topic 265      topic 86       topic 187      topic 311      
hij             | twee            | topic 245      topic 428      topic 187      topic 421      
twee            | jaar            | topic 296      topic 86       topic 428      topic 277      
jaar            | eerder          | topic 86       topic 187      topic 404      topic 60       
eerder          | al              | topic 86       topic 203      topic 60       topic 187      
al              | eens            | topic 86       topic 428      topic 203      topic 245      
eens            | gedaan          | topic 428      topic 86       topic 203      topic 1        
gedaan          | op              | topic 187      topic 404      topic 242      topic 1        
op              | de              | topic 203      topic 197      topic 1        topic 86       
de              | US              | topic 86       topic 203      topic 490      topic 2        
US              | Open            | topic 448      topic 265      topic 245      topic 203      
Open            | toen            | topic 203      topic 245      topic 369      topic 197      
toen            | hij             | topic 265      topic 245      topic 444      topic 202      
hij             | na              | topic 428      topic 245      topic 444      topic 369      
na              | negen           | topic 428      topic 245      topic 197      topic 203      
negen           | holes           | topic 428      topic 164      topic 153      topic 456      
holes           | in              | topic 428      topic 86       topic 277      topic 289      
in              | de              | topic 428      topic 203      topic 197      topic 245      
de              | slotronde       | topic 428      topic 86       topic 153      topic 2        
slotronde       | het             | topic 428      topic 60       topic 369      topic 289      
het             | plotseling      | topic 428      topic 289      topic 203      topic 245      
plotseling      | op              | topic 428      topic 245      topic 289      topic 60       
op              | zijn            | topic 428      topic 203      topic 197      topic 245      
zijn            | heupen          | topic 428      topic 86       topic 245      topic 444      
heupen          | kreeg           | topic 428      topic 86       topic 251      topic 60       
