<s>             | dit             | topic 251      topic 303      topic 242      topic 159      
en              | dan             | topic 242      topic 303      topic 251      topic 187      
dan             | zijn            | topic 251      topic 187      topic 176      topic 433      
zijn            | we              | topic 251      topic 242      topic 81       topic 303      
we              | er              | topic 251      topic 440      topic 433      topic 451      
er              | </s>            | topic 440      topic 251      topic 52       topic 433      
<s>             | John            | topic 251      topic 303      topic 242      topic 225      
John            | <UNK>           | topic 159      topic 267      topic 385      topic 251      
<UNK>           | op              | topic 251      topic 50       topic 267      topic 159      
op              | de              | topic 457      topic 428      topic 225      topic 455      
de              | US              | topic 159      topic 134      topic 384      topic 267      
US              | Open            | topic 358      topic 159      topic 134      topic 468      
Open            | van             | topic 50       topic 225      topic 159      topic 251      
van             | dit             | topic 159      topic 455      topic 225      topic 134      
dit             | jaar            | topic 164      topic 214      topic 134      topic 477      
jaar            | </s>            | topic 50       topic 81       topic 251      topic 225      
<s>             | de              | topic 251      topic 303      topic 159      topic 225      
de              | achtste         | topic 159      topic 134      topic 245      topic 369      
achtste         | hole            | topic 245      topic 369      topic 203      topic 441      
hole            | op              | topic 225      topic 50       topic 60       topic 251      
op              | de              | topic 444      topic 225      topic 455      topic 159      
de              | baan            | topic 159      topic 203      topic 245      topic 369      
baan            | van             | topic 50       topic 251      topic 225      topic 60       
van             | <UNK>           | topic 455      topic 159      topic 225      topic 251      
<UNK>           | No              | topic 50       topic 251      topic 159      topic 225      
No              | </s>            | topic 159      topic 267      topic 385      topic 50       
<s>             | een             | topic 159      topic 251      topic 225      topic 433      
een             | par             | topic 159      topic 297      topic 369      topic 251      
par             | vier            | topic 159      topic 251      topic 267      topic 297      
vier            | komma           | topic 428      topic 50       topic 159      topic 164      
komma           | en              | topic 428      topic 60       topic 245      topic 159      
en              | niet            | topic 428      topic 251      topic 60       topic 245      
niet            | eens            | topic 433      topic 50       topic 251      topic 187      
eens            | een             | topic 251      topic 50       topic 433      topic 225      
een             | moeilijke       | topic 159      topic 297      topic 369      topic 267      
moeilijke       | </s>            | topic 159      topic 297      topic 369      topic 245      
<s>             | elf             | topic 251      topic 159      topic 303      topic 433      
elf             | slagen          | topic 428      topic 164      topic 245      topic 159      
slagen          | had             | topic 251      topic 81       topic 50       topic 433      
had             | hij             | topic 251      topic 303      topic 433      topic 218      
hij             | nodig           | topic 433      topic 251      topic 218      topic 225      
nodig           | </s>            | topic 50       topic 251      topic 433      topic 281      
<s>             | elf             | topic 251      topic 303      topic 159      topic 433      
elf             | </s>            | topic 428      topic 164      topic 245      topic 263      
<s>             | waaronder       | topic 251      topic 159      topic 303      topic 433      
waaronder       | twee            | topic 159      topic 251      topic 455      topic 225      
twee            | <UNK>           | topic 428      topic 164      topic 159      topic 245      
<UNK>           | omdat           | topic 251      topic 50       topic 60       topic 225      
omdat           | hij             | topic 251      topic 303      topic 159      topic 81       
hij             | van             | topic 251      topic 433      topic 218      topic 303      
van             | <UNK>           | topic 455      topic 225      topic 159      topic 251      
<UNK>           | op              | topic 251      topic 60       topic 159      topic 267      
op              | een             | topic 225      topic 457      topic 455      topic 251      
een             | <UNK>           | topic 159      topic 369      topic 267      topic 297      
<UNK>           | bal             | topic 251      topic 225      topic 369      topic 159      
bal             | had             | topic 251      topic 50       topic 507      topic 60       
had             | <UNK>           | topic 297      topic 50       topic 176      topic 382      
<UNK>           | </s>            | topic 50       topic 251      topic 433      topic 507      
<s>             | toen            | topic 251      topic 303      topic 159      topic 507      
toen            | hij             | topic 251      topic 507      topic 187      topic 303      
hij             | na              | topic 251      topic 218      topic 507      topic 433      
na              | zijn            | topic 60       topic 455      topic 251      topic 225      
zijn            | achtste         | topic 369      topic 245      topic 159      topic 297      
achtste         | shot            | topic 245      topic 369      topic 421      topic 444      
shot            | eindelijk       | topic 369      topic 421      topic 60       topic 507      
eindelijk       | op              | topic 507      topic 369      topic 60       topic 218      
op              | de              | topic 225      topic 421      topic 507      topic 295      
de              | green           | topic 159      topic 369      topic 245      topic 384      
green           | lag             | topic 159      topic 369      topic 421      topic 267      
lag             | waar            | topic 369      topic 507      topic 251      topic 404      
waar            | hij             | topic 251      topic 303      topic 187      topic 242      
hij             | met             | topic 251      topic 218      topic 433      topic 507      
met             | zijn            | topic 251      topic 225      topic 159      topic 60       
zijn            | tweede          | topic 369      topic 159      topic 297      topic 267      
tweede          | dwars           | topic 369      topic 245      topic 421      topic 159      
dwars           | doorheen        | topic 404      topic 369      topic 507      topic 60       
doorheen        | was             | topic 507      topic 455      topic 225      topic 251      
was             | <UNK>           | topic 251      topic 369      topic 50       topic 507      
<UNK>           | had             | topic 251      topic 369      topic 507      topic 404      
had             | hij             | topic 187      topic 303      topic 242      topic 251      
hij             | nog             | topic 251      topic 218      topic 433      topic 303      
nog             | eens            | topic 382      topic 440      topic 187      topic 218      
eens            | drie            | topic 60       topic 251      topic 382      topic 428      
drie            | <UNK>           | topic 164      topic 428      topic 50       topic 245      
<UNK>           | nodig           | topic 50       topic 60       topic 251      topic 225      
nodig           | </s>            | topic 50       topic 251      topic 218      topic 433      
<s>             | lezers          | topic 303      topic 251      topic 242      topic 187      
lezers          | van             | topic 507      topic 251      topic 60       topic 404      
van             | Knack           | topic 455      topic 159      topic 225      topic 251      
Knack           | kennen          | topic 60       topic 50       topic 251      topic 369      
kennen          | John            | topic 251      topic 50       topic 303      topic 242      
John            | <UNK>           | topic 159      topic 267      topic 385      topic 251      
<UNK>           | wij             | topic 251      topic 50       topic 433      topic 455      
wij             | hebben          | topic 251      topic 433      topic 50       topic 225      
hebben          | u               | topic 251      topic 303      topic 433      topic 440      
u               | al              | topic 433      topic 251      topic 382      topic 303      
al              | meermaals       | topic 382      topic 440      topic 433      topic 187      
meermaals       | over            | topic 297      topic 50       topic 382      topic 433      
over            | hem             | topic 225      topic 50       topic 251      topic 507      
hem             | verteld         | topic 50       topic 382      topic 251      topic 297      
verteld         | </s>            | topic 50       topic 251      topic 433      topic 303      
<s>             | een             | topic 303      topic 242      topic 187      topic 251      
een             | <UNK>           | topic 297      topic 159      topic 251      topic 267      
<UNK>           | buiten          | topic 251      topic 50       topic 507      topic 225      
buiten          | categorie       | topic 50       topic 251      topic 507      topic 455      
categorie       | die             | topic 50       topic 251      topic 225      topic 507      
die             | in              | topic 251      topic 303      topic 187      topic 433      
in              | negentien       | topic 455      topic 225      topic 281      topic 251      
negentien       | honderd         | topic 428      topic 164      topic 263      topic 206      
honderd         | één-en        | topic 428      topic 164      topic 206      topic 296      
één-en        | negentig        | topic 164      topic 428      topic 206      topic 481      
negentig        | door            | topic 507      topic 218      topic 60       topic 50       
door            | de              | topic 251      topic 455      topic 507      topic 225      
de              | vele            | topic 159      topic 134      topic 297      topic 455      
vele            | forfaits        | topic 159      topic 134      topic 297      topic 455      
forfaits        | per             | topic 507      topic 50       topic 251      topic 225      
per             | ongeluk         | topic 289      topic 236      topic 164      topic 159      
ongeluk         | in              | topic 507      topic 50       topic 404      topic 251      
in              | de              | topic 455      topic 281      topic 225      topic 507      
de              | <UNK>           | topic 159      topic 369      topic 134      topic 297      
<UNK>           | van             | topic 50       topic 507      topic 251      topic 225      
van             | de              | topic 225      topic 455      topic 159      topic 251      
de              | US              | topic 159      topic 134      topic 455      topic 297      
US              | <UNK>           | topic 358      topic 159      topic 134      topic 468      
<UNK>           | op              | topic 50       topic 251      topic 225      topic 507      
op              | <UNK>           | topic 225      topic 457      topic 507      topic 50       
<UNK>           | <UNK>           | topic 50       topic 251      topic 507      topic 225      
<UNK>           | geraakte        | topic 50       topic 251      topic 507      topic 225      
geraakte        | </s>            | topic 50       topic 251      topic 507      topic 225      
<s>             | <UNK>           | topic 303      topic 251      topic 242      topic 187      
<UNK>           | pas             | topic 251      topic 159      topic 50       topic 507      
pas             | in              | topic 81       topic 60       topic 251      topic 507      
in              | extremis        | topic 455      topic 263      topic 225      topic 306      
extremis        | opgeroepen      | topic 50       topic 507      topic 251      topic 369      
opgeroepen      | kwam            | topic 251      topic 50       topic 218      topic 225      
kwam            | net             | topic 251      topic 218      topic 433      topic 455      
net             | op              | topic 251      topic 225      topic 433      topic 218      
op              | tijd            | topic 225      topic 507      topic 455      topic 251      
tijd            | in              | topic 251      topic 50       topic 225      topic 218      
in              | Indianapolis    | topic 455      topic 225      topic 251      topic 507      
Indianapolis    | aan             | topic 50       topic 251      topic 225      topic 218      
aan             | om              | topic 455      topic 251      topic 225      topic 94       
om              | van             | topic 251      topic 455      topic 225      topic 94       
van             | start           | topic 455      topic 225      topic 251      topic 159      
start           | te              | topic 251      topic 50       topic 433      topic 225      
te              | kunnen          | topic 358      topic 188      topic 422      topic 281      
kunnen          | gaan            | topic 358      topic 422      topic 50       topic 188      
gaan            | in              | topic 50       topic 251      topic 225      topic 281      
in              | de              | topic 455      topic 281      topic 225      topic 251      
de              | eerste          | topic 159      topic 369      topic 245      topic 134      
eerste          | ronde           | topic 265      topic 245      topic 369      topic 421      
ronde           | moest           | topic 50       topic 225      topic 455      topic 94       
moest           | clubs           | topic 251      topic 50       topic 303      topic 187      
clubs           | en              | topic 50       topic 251      topic 433      topic 281      
en              | een             | topic 159      topic 251      topic 134      topic 297      
een             | <UNK>           | topic 159      topic 369      topic 297      topic 134      
<UNK>           | lenen           | topic 50       topic 251      topic 159      topic 225      
lenen           | en              | topic 50       topic 251      topic 218      topic 433      
en              | won             | topic 251      topic 218      topic 433      topic 303      
won             | tot             | topic 251      topic 218      topic 369      topic 433      
tot             | <UNK>           | topic 60       topic 428      topic 455      topic 225      
<UNK>           | verbijstering   | topic 50       topic 218      topic 251      topic 369      
verbijstering   | het             | topic 50       topic 251      topic 218      topic 433      
het             | toernooi        | topic 159      topic 369      topic 297      topic 251      
toernooi        | </s>            | topic 50       topic 251      topic 225      topic 455      
<s>             | John            | topic 251      topic 303      topic 159      topic 433      
John            | wie             | topic 159      topic 49       topic 385      topic 267      
wie             | zonder          | topic 251      topic 159      topic 433      topic 303      
zonder          | zonde           | topic 159      topic 251      topic 433      topic 297      
zonde           | is              | topic 50       topic 251      topic 433      topic 507      
is              | <UNK>           | topic 50       topic 251      topic 433      topic 303      
<UNK>           | de              | topic 251      topic 50       topic 159      topic 433      
de              | eerste          | topic 159      topic 369      topic 245      topic 297      
eerste          | steen           | topic 369      topic 245      topic 159      topic 265      
steen           | raakte          | topic 251      topic 50       topic 225      topic 433      
raakte          | daarna          | topic 251      topic 433      topic 50       topic 218      
daarna          | aan             | topic 433      topic 251      topic 218      topic 369      
aan             | de              | topic 225      topic 94       topic 455      topic 251      
de              | drank           | topic 159      topic 369      topic 134      topic 297      
drank           | </s>            | topic 50       topic 251      topic 225      topic 297      
<s>             | hij             | topic 251      topic 303      topic 159      topic 433      
hij             | stelde          | topic 404      topic 507      topic 45       topic 369      
stelde          | zich            | topic 251      topic 433      topic 218      topic 303      
zich            | gewelddadig     | topic 433      topic 218      topic 251      topic 303      
gewelddadig     | op              | topic 433      topic 251      topic 218      topic 507      
op              | tegen           | topic 251      topic 225      topic 507      topic 433      
tegen           | zijn            | topic 251      topic 225      topic 455      topic 159      
zijn            | eerste          | topic 297      topic 159      topic 231      topic 267      
eerste          | vervolgens      | topic 245      topic 159      topic 369      topic 297      
vervolgens      | tegen           | topic 251      topic 50       topic 433      topic 507      
tegen           | zijn            | topic 225      topic 251      topic 455      topic 159      
zijn            | tweede          | topic 297      topic 159      topic 369      topic 245      
tweede          | en              | topic 245      topic 369      topic 444      topic 159      
en              | tenslotte       | topic 245      topic 369      topic 251      topic 159      
tenslotte       | tegen           | topic 369      topic 404      topic 60       topic 251      
tegen           | zijn            | topic 225      topic 159      topic 251      topic 455      
zijn            | derde           | topic 245      topic 159      topic 297      topic 369      
derde           | echtgenote      | topic 245      topic 444      topic 369      topic 159      
echtgenote      | volgde          | topic 50       topic 251      topic 225      topic 60       
volgde          | een             | topic 251      topic 50       topic 218      topic 433      
een             | <UNK>           | topic 297      topic 159      topic 369      topic 134      
<UNK>           | in              | topic 251      topic 50       topic 225      topic 433      
in              | de              | topic 455      topic 225      topic 94       topic 251      
de              | Betty           | topic 159      topic 369      topic 297      topic 245      
Betty           | Ford            | topic 50       topic 251      topic 159      topic 455      
Ford            | kliniek         | topic 50       topic 251      topic 159      topic 433      
kliniek         | zwoer           | topic 50       topic 251      topic 225      topic 455      
zwoer           | de              | topic 251      topic 50       topic 225      topic 455      
de              | drank           | topic 159      topic 297      topic 134      topic 369      
drank           | af              | topic 50       topic 251      topic 433      topic 225      
af              | won             | topic 50       topic 251      topic 433      topic 225      
won             | de              | topic 50       topic 251      topic 225      topic 433      
de              | British         | topic 159      topic 369      topic 297      topic 245      
British         | Open            | topic 159      topic 134      topic 358      topic 468      
Open            | op              | topic 50       topic 251      topic 225      topic 218      
op              | de              | topic 50       topic 225      topic 457      topic 159      
de              | heilige         | topic 159      topic 134      topic 369      topic 384      
heilige         | Old             | topic 159      topic 50       topic 369      topic 134      
Old             | <UNK>           | topic 159      topic 50       topic 251      topic 267      
<UNK>           | van             | topic 50       topic 251      topic 225      topic 455      
van             | Saint           | topic 159      topic 455      topic 225      topic 251      
Saint           | Andrews         | topic 159      topic 385      topic 430      topic 119      
Andrews         | raakte          | topic 50       topic 251      topic 225      topic 455      
raakte          | weer            | topic 50       topic 251      topic 225      topic 218      
weer            | aan             | topic 433      topic 251      topic 50       topic 225      
aan             | de              | topic 225      topic 94       topic 455      topic 251      
de              | drank           | topic 159      topic 297      topic 369      topic 134      
drank           | gaf             | topic 50       topic 251      topic 225      topic 507      
gaf             | zijn            | topic 50       topic 251      topic 225      topic 507      
zijn            | tweede          | topic 231      topic 159      topic 297      topic 50       
tweede          | vrouw           | topic 231      topic 159      topic 245      topic 297      
vrouw           | een             | topic 50       topic 251      topic 433      topic 225      
een             | ongelukkige     | topic 297      topic 159      topic 369      topic 134      
ongelukkige     | slag            | topic 297      topic 159      topic 231      topic 406      
slag            | enzovoort       | topic 50       topic 251      topic 225      topic 433      
enzovoort       | enzovoort       | topic 50       topic 251      topic 218      topic 225      
enzovoort       | </s>            | topic 50       topic 251      topic 218      topic 507      
<s>             | dat             | topic 251      topic 507      topic 159      topic 303      
dat             | alles           | topic 251      topic 303      topic 242      topic 84       
alles           | was             | topic 433      topic 251      topic 84       topic 303      
was             | niets           | topic 251      topic 433      topic 391      topic 225      
niets           | vergeleken      | topic 433      topic 50       topic 440      topic 251      
vergeleken      | bij             | topic 251      topic 94       topic 50       topic 218      
bij             | wat             | topic 251      topic 455      topic 225      topic 94       
wat             | hem             | topic 251      topic 303      topic 433      topic 507      
hem             | overkwam        | topic 251      topic 433      topic 507      topic 50       
overkwam        | in              | topic 50       topic 251      topic 507      topic 433      
in              | de              | topic 455      topic 251      topic 225      topic 507      
de              | slotronde       | topic 159      topic 297      topic 134      topic 369      
slotronde       | van             | topic 50       topic 251      topic 225      topic 94       
van             | de              | topic 455      topic 251      topic 225      topic 159      
de              | US              | topic 159      topic 245      topic 134      topic 297      
US              | Open            | topic 358      topic 159      topic 134      topic 245      
Open            | op              | topic 50       topic 251      topic 225      topic 218      
op              | de              | topic 225      topic 457      topic 455      topic 50       
de              | achtste         | topic 159      topic 245      topic 203      topic 134      
achtste         | hole            | topic 245      topic 203      topic 369      topic 252      
hole            | van             | topic 50       topic 225      topic 251      topic 455      
van             | <UNK>           | topic 455      topic 225      topic 159      topic 94       
<UNK>           | </s>            | topic 50       topic 251      topic 225      topic 218      
<s>             | voor            | topic 251      topic 303      topic 159      topic 507      
voor            | </s>            | topic 251      topic 455      topic 225      topic 60       
<s>             | <UNK>           | topic 303      topic 251      topic 159      topic 187      
<UNK>           | meteen          | topic 159      topic 251      topic 60       topic 369      
meteen          | omgedoopt       | topic 251      topic 60       topic 507      topic 369      
omgedoopt       | tot             | topic 218      topic 251      topic 94       topic 50       
tot             | <UNK>           | topic 159      topic 455      topic 251      topic 225      
<UNK>           | </s>            | topic 50       topic 251      topic 225      topic 159      
<s>             | gelukkig        | topic 251      topic 159      topic 303      topic 433      
gelukkig        | ligt            | topic 251      topic 507      topic 187      topic 404      
ligt            | die             | topic 251      topic 303      topic 433      topic 81       
die             | achtste         | topic 159      topic 251      topic 297      topic 433      
achtste         | nogal           | topic 245      topic 369      topic 203      topic 444      
nogal           | ver             | topic 433      topic 440      topic 297      topic 159      
ver             | van             | topic 50       topic 433      topic 251      topic 225      
van             | het             | topic 225      topic 251      topic 94       topic 455      
het             | <UNK>           | topic 159      topic 289      topic 297      topic 267      
<UNK>           | of              | topic 50       topic 251      topic 225      topic 433      
of              | <UNK>           | topic 251      topic 267      topic 225      topic 159      
<UNK>           | had             | topic 50       topic 251      topic 225      topic 433      
had             | zijn            | topic 251      topic 303      topic 187      topic 50       
zijn            | clubs           | topic 297      topic 159      topic 369      topic 406      
clubs           | weggegooid      | topic 433      topic 50       topic 251      topic 382      
weggegooid      | en              | topic 50       topic 433      topic 251      topic 281      
en              | zich            | topic 251      topic 433      topic 297      topic 50       
zich            | terstond        | topic 433      topic 50       topic 297      topic 251      
terstond        | weer            | topic 433      topic 251      topic 50       topic 297      
weer            | in              | topic 50       topic 433      topic 297      topic 251      
in              | de              | topic 455      topic 225      topic 281      topic 94       
de              | alcohol         | topic 159      topic 369      topic 245      topic 297      
alcohol         | gestort         | topic 50       topic 297      topic 251      topic 382      
gestort         | </s>            | topic 50       topic 251      topic 225      topic 433      
<s>             | dat             | topic 251      topic 303      topic 433      topic 159      
dat             | had             | topic 251      topic 303      topic 242      topic 187      
had             | hij             | topic 187      topic 303      topic 242      topic 251      
hij             | twee            | topic 433      topic 251      topic 218      topic 382      
twee            | jaar            | topic 164      topic 428      topic 50       topic 245      
jaar            | eerder          | topic 404      topic 81       topic 50       topic 60       
eerder          | al              | topic 50       topic 60       topic 218      topic 382      
al              | eens            | topic 382      topic 60       topic 218      topic 225      
eens            | gedaan          | topic 50       topic 251      topic 60       topic 382      
gedaan          | op              | topic 50       topic 251      topic 218      topic 433      
op              | de              | topic 225      topic 251      topic 455      topic 281      
de              | US              | topic 159      topic 245      topic 369      topic 134      
US              | Open            | topic 358      topic 159      topic 134      topic 245      
Open            | toen            | topic 50       topic 251      topic 225      topic 218      
toen            | hij             | topic 251      topic 507      topic 218      topic 159      
hij             | na              | topic 218      topic 251      topic 433      topic 369      
na              | negen           | topic 60       topic 455      topic 94       topic 225      
negen           | holes           | topic 428      topic 86       topic 164      topic 245      
holes           | in              | topic 369      topic 60       topic 218      topic 50       
in              | de              | topic 455      topic 225      topic 94       topic 203      
de              | slotronde       | topic 159      topic 245      topic 369      topic 421      
slotronde       | het             | topic 60       topic 369      topic 421      topic 404      
het             | plotseling      | topic 159      topic 369      topic 297      topic 134      
plotseling      | op              | topic 369      topic 404      topic 218      topic 60       
op              | zijn            | topic 225      topic 421      topic 507      topic 50       
zijn            | heupen          | topic 369      topic 159      topic 363      topic 297      
heupen          | kreeg           | topic 50       topic 404      topic 507      topic 60       
