<s>             | dit             | topic 50       topic 428      topic 187      topic 242      
professionele   | golf            | topic 1        topic 86       topic 203      topic 498      
golf            | maar            | topic 187      topic 1        topic 428      topic 242      
maar            | niemand         | topic 187      topic 428      topic 1        topic 242      
niemand         | weet            | topic 187      topic 404      topic 242      topic 73       
weet            | waar            | topic 187      topic 242      topic 73       topic 176      
waar            | </s>            | topic 187      topic 73       topic 1        topic 86       
<s>             | bij             | topic 187      topic 242      topic 73       topic 176      
bij             | analogie        | topic 73       topic 1        topic 393      topic 265      
analogie        | moet            | topic 187      topic 1        topic 176      topic 73       
moet            | vijf            | topic 1        topic 265      topic 73       topic 86       
vijf            | boven           | topic 296      topic 164      topic 86       topic 465      
boven           | par             | topic 428      topic 275      topic 1        topic 245      
par             | dan             | topic 428      topic 86       topic 323      topic 1        
dan             | een             | topic 428      topic 187      topic 86       topic 444      
een             | <UNK>           | topic 428      topic 86       topic 2        topic 498      
<UNK>           | <UNK>           | topic 86       topic 428      topic 444      topic 275      
<UNK>           | zijn            | topic 428      topic 86       topic 289      topic 187      
zijn            | </s>            | topic 428      topic 86       topic 203      topic 245      
<s>             | nooit           | topic 428      topic 86       topic 289      topic 245      
nooit           | tegengekomen    | topic 428      topic 187      topic 444      topic 289      
tegengekomen    | in              | topic 187      topic 404      topic 242      topic 86       
in              | de              | topic 203      topic 86       topic 428      topic 1        
de              | vakliteratuur   | topic 86       topic 203      topic 153      topic 2        
vakliteratuur   | </s>            | topic 187      topic 86       topic 428      topic 1        
<s>             | zes             | topic 187      topic 86       topic 289      topic 428      
zes             | zou             | topic 428      topic 164      topic 296      topic 86       
zou             | <UNK>           | topic 428      topic 86       topic 187      topic 245      
<UNK>           | kunnen          | topic 86       topic 187      topic 289      topic 1        
kunnen          | zijn            | topic 86       topic 1        topic 187      topic 104      
zijn            | al              | topic 86       topic 203      topic 104      topic 444      
al              | doet            | topic 428      topic 86       topic 164      topic 203      
doet            | dat             | topic 1        topic 86       topic 311      topic 430      
dat             | meer            | topic 1        topic 86       topic 187      topic 73       
meer            | denken          | topic 86       topic 104      topic 1        topic 203      
denken          | aan             | topic 187      topic 1        topic 242      topic 327      
aan             | een             | topic 86       topic 1        topic 203      topic 104      
een             | goedkope        | topic 86       topic 498      topic 2        topic 490      
goedkope        | gore            | topic 86       topic 203      topic 490      topic 2        
gore            | tent            | topic 86       topic 203      topic 277      topic 2        
tent            | in              | topic 187      topic 404      topic 242      topic 251      
in              | Soho            | topic 203      topic 86       topic 428      topic 1        
Soho            | </s>            | topic 187      topic 1        topic 289      topic 251      
<s>             | en              | topic 187      topic 289      topic 86       topic 245      
en              | dan             | topic 187      topic 242      topic 289      topic 73       
dan             | zijn            | topic 187      topic 73       topic 176      topic 242      
zijn            | we              | topic 86       topic 203      topic 245      topic 104      
we              | er              | topic 428      topic 187      topic 86       topic 73       
er              | </s>            | topic 428      topic 187      topic 86       topic 203      
<s>             | John            | topic 187      topic 86       topic 242      topic 73       
John            | <UNK>           | topic 202      topic 49       topic 187      topic 242      
<UNK>           | op              | topic 187      topic 65       topic 428      topic 202      
op              | de              | topic 428      topic 197      topic 203      topic 245      
de              | US              | topic 428      topic 203      topic 86       topic 245      
US              | Open            | topic 448      topic 468      topic 358      topic 86       
Open            | van             | topic 203      topic 86       topic 245      topic 444      
van             | dit             | topic 428      topic 197      topic 245      topic 203      
dit             | jaar            | topic 330      topic 203      topic 289      topic 225      
jaar            | </s>            | topic 428      topic 187      topic 86       topic 1        
<s>             | de              | topic 49       topic 245      topic 86       topic 265      
de              | achtste         | topic 86       topic 428      topic 203      topic 153      
achtste         | hole            | topic 153      topic 86       topic 245      topic 444      
hole            | op              | topic 245      topic 444      topic 428      topic 202      
op              | de              | topic 428      topic 197      topic 245      topic 444      
de              | baan            | topic 428      topic 203      topic 86       topic 153      
baan            | van             | topic 428      topic 245      topic 202      topic 289      
van             | <UNK>           | topic 428      topic 245      topic 202      topic 49       
<UNK>           | No              | topic 245      topic 202      topic 265      topic 49       
No              | </s>            | topic 245      topic 91       topic 202      topic 428      
<s>             | een             | topic 50       topic 245      topic 428      topic 202      
een             | par             | topic 428      topic 245      topic 91       topic 444      
par             | vier            | topic 428      topic 245      topic 444      topic 369      
vier            | komma           | topic 428      topic 164      topic 245      topic 384      
komma           | en              | topic 428      topic 245      topic 49       topic 444      
en              | niet            | topic 428      topic 49       topic 245      topic 60       
niet            | eens            | topic 428      topic 49       topic 444      topic 245      
eens            | een             | topic 428      topic 49       topic 245      topic 444      
een             | moeilijke       | topic 428      topic 245      topic 444      topic 369      
moeilijke       | </s>            | topic 86       topic 428      topic 2        topic 444      
<s>             | elf             | topic 49       topic 245      topic 202      topic 265      
elf             | slagen          | topic 428      topic 164      topic 245      topic 384      
slagen          | had             | topic 428      topic 245      topic 289      topic 49       
had             | hij             | topic 49       topic 202      topic 265      topic 245      
hij             | nodig           | topic 428      topic 444      topic 49       topic 245      
nodig           | </s>            | topic 187      topic 242      topic 289      topic 404      
<s>             | elf             | topic 49       topic 245      topic 202      topic 265      
elf             | </s>            | topic 428      topic 164      topic 153      topic 245      
<s>             | waaronder       | topic 428      topic 50       topic 245      topic 49       
waaronder       | twee            | topic 428      topic 50       topic 49       topic 245      
twee            | <UNK>           | topic 428      topic 245      topic 384      topic 164      
<UNK>           | omdat           | topic 428      topic 245      topic 49       topic 202      
omdat           | hij             | topic 245      topic 428      topic 49       topic 202      
hij             | van             | topic 428      topic 245      topic 49       topic 444      
van             | <UNK>           | topic 428      topic 49       topic 245      topic 202      
<UNK>           | op              | topic 428      topic 245      topic 202      topic 49       
op              | een             | topic 428      topic 197      topic 245      topic 203      
een             | <UNK>           | topic 428      topic 245      topic 369      topic 2        
<UNK>           | bal             | topic 245      topic 428      topic 444      topic 86       
bal             | had             | topic 369      topic 245      topic 428      topic 444      
had             | <UNK>           | topic 49       topic 245      topic 202      topic 428      
<UNK>           | </s>            | topic 428      topic 444      topic 245      topic 49       
<s>             | toen            | topic 428      topic 50       topic 245      topic 49       
toen            | hij             | topic 245      topic 49       topic 265      topic 202      
hij             | na              | topic 428      topic 444      topic 245      topic 369      
na              | zijn            | topic 428      topic 245      topic 444      topic 164      
zijn            | achtste         | topic 428      topic 444      topic 245      topic 369      
achtste         | shot            | topic 153      topic 444      topic 2        topic 245      
shot            | eindelijk       | topic 428      topic 444      topic 369      topic 245      
eindelijk       | op              | topic 428      topic 444      topic 245      topic 369      
op              | de              | topic 428      topic 444      topic 245      topic 49       
de              | green           | topic 428      topic 444      topic 363      topic 2        
green           | lag             | topic 428      topic 369      topic 245      topic 444      
lag             | waar            | topic 444      topic 49       topic 245      topic 202      
waar            | hij             | topic 49       topic 245      topic 202      topic 444      
hij             | met             | topic 428      topic 444      topic 245      topic 49       
met             | zijn            | topic 428      topic 49       topic 245      topic 444      
zijn            | tweede          | topic 428      topic 444      topic 245      topic 2        
tweede          | dwars           | topic 444      topic 428      topic 2        topic 369      
dwars           | doorheen        | topic 289      topic 444      topic 404      topic 369      
doorheen        | was             | topic 428      topic 245      topic 49       topic 444      
was             | <UNK>           | topic 49       topic 444      topic 245      topic 428      
<UNK>           | had             | topic 428      topic 444      topic 49       topic 245      
had             | hij             | topic 49       topic 444      topic 245      topic 202      
hij             | nog             | topic 428      topic 444      topic 49       topic 245      
nog             | eens            | topic 428      topic 444      topic 245      topic 369      
eens            | drie            | topic 428      topic 444      topic 49       topic 164      
drie            | <UNK>           | topic 428      topic 384      topic 164      topic 296      
<UNK>           | nodig           | topic 428      topic 444      topic 86       topic 60       
nodig           | </s>            | topic 187      topic 404      topic 242      topic 60       
<s>             | lezers          | topic 49       topic 245      topic 311      topic 86       
lezers          | van             | topic 428      topic 151      topic 187      topic 65       
van             | Knack           | topic 428      topic 49       topic 311      topic 245      
Knack           | kennen          | topic 428      topic 399      topic 225      topic 65       
kennen          | John            | topic 43       topic 428      topic 225      topic 50       
John            | <UNK>           | topic 202      topic 49       topic 240      topic 310      
<UNK>           | wij             | topic 65       topic 225      topic 428      topic 457      
wij             | hebben          | topic 428      topic 225      topic 43       topic 251      
hebben          | u               | topic 428      topic 225      topic 43       topic 251      
u               | al              | topic 428      topic 225      topic 43       topic 453      
al              | meermaals       | topic 428      topic 225      topic 60       topic 164      
meermaals       | over            | topic 428      topic 225      topic 60       topic 251      
over            | hem             | topic 428      topic 225      topic 43       topic 234      
hem             | verteld         | topic 225      topic 428      topic 251      topic 187      
verteld         | </s>            | topic 187      topic 251      topic 507      topic 225      
<s>             | een             | topic 50       topic 453      topic 187      topic 234      
een             | <UNK>           | topic 428      topic 225      topic 457      topic 43       
<UNK>           | buiten          | topic 225      topic 65       topic 43       topic 54       
buiten          | categorie       | topic 428      topic 225      topic 203      topic 245      
categorie       | die             | topic 428      topic 43       topic 225      topic 234      
die             | in              | topic 225      topic 43       topic 234      topic 428      
in              | negentien       | topic 428      topic 225      topic 203      topic 306      
negentien       | honderd         | topic 164      topic 428      topic 225      topic 392      
honderd         | één-en        | topic 428      topic 164      topic 60       topic 296      
één-en        | negentig        | topic 428      topic 164      topic 60       topic 481      
negentig        | door            | topic 428      topic 225      topic 60       topic 164      
door            | de              | topic 428      topic 234      topic 507      topic 245      
de              | vele            | topic 43       topic 428      topic 234      topic 86       
vele            | forfaits        | topic 43       topic 234      topic 153      topic 54       
forfaits        | per             | topic 251      topic 507      topic 60       topic 187      
per             | ongeluk         | topic 428      topic 225      topic 245      topic 231      
ongeluk         | in              | topic 507      topic 225      topic 251      topic 187      
in              | de              | topic 428      topic 225      topic 203      topic 234      
de              | <UNK>           | topic 428      topic 86       topic 43       topic 153      
<UNK>           | van             | topic 428      topic 225      topic 60       topic 457      
van             | de              | topic 428      topic 234      topic 43       topic 245      
de              | US              | topic 43       topic 428      topic 234      topic 86       
US              | <UNK>           | topic 448      topic 468      topic 358      topic 177      
<UNK>           | op              | topic 428      topic 202      topic 245      topic 468      
op              | <UNK>           | topic 428      topic 43       topic 197      topic 245      
<UNK>           | <UNK>           | topic 428      topic 202      topic 245      topic 468      
<UNK>           | geraakte        | topic 428      topic 225      topic 60       topic 245      
geraakte        | </s>            | topic 428      topic 245      topic 415      topic 444      
<s>             | <UNK>           | topic 50       topic 428      topic 245      topic 202      
<UNK>           | pas             | topic 428      topic 245      topic 202      topic 60       
pas             | in              | topic 428      topic 60       topic 444      topic 245      
in              | extremis        | topic 428      topic 203      topic 153      topic 86       
extremis        | opgeroepen      | topic 428      topic 245      topic 444      topic 86       
opgeroepen      | kwam            | topic 311      topic 86       topic 415      topic 245      
kwam            | net             | topic 311      topic 415      topic 430      topic 49       
net             | op              | topic 428      topic 60       topic 225      topic 187      
op              | tijd            | topic 428      topic 203      topic 43       topic 245      
tijd            | in              | topic 428      topic 60       topic 164      topic 225      
in              | Indianapolis    | topic 428      topic 203      topic 86       topic 153      
Indianapolis    | aan             | topic 289      topic 86       topic 245      topic 49       
aan             | om              | topic 245      topic 49       topic 428      topic 202      
om              | van             | topic 428      topic 245      topic 49       topic 202      
van             | start           | topic 428      topic 245      topic 49       topic 202      
start           | te              | topic 49       topic 289      topic 245      topic 265      
te              | kunnen          | topic 187      topic 289      topic 49       topic 60       
kunnen          | gaan            | topic 49       topic 245      topic 265      topic 86       
gaan            | in              | topic 49       topic 265      topic 289      topic 86       
in              | de              | topic 428      topic 203      topic 153      topic 197      
de              | eerste          | topic 86       topic 428      topic 153      topic 203      
eerste          | ronde           | topic 428      topic 2        topic 153      topic 86       
ronde           | moest           | topic 245      topic 153      topic 444      topic 428      
moest           | clubs           | topic 49       topic 245      topic 265      topic 202      
clubs           | en              | topic 444      topic 49       topic 245      topic 428      
en              | een             | topic 49       topic 245      topic 202      topic 265      
een             | <UNK>           | topic 428      topic 245      topic 444      topic 49       
<UNK>           | lenen           | topic 444      topic 245      topic 86       topic 49       
lenen           | en              | topic 49       topic 245      topic 202      topic 289      
en              | won             | topic 49       topic 245      topic 202      topic 444      
won             | tot             | topic 245      topic 49       topic 428      topic 265      
tot             | <UNK>           | topic 428      topic 245      topic 444      topic 49       
<UNK>           | verbijstering   | topic 245      topic 49       topic 202      topic 444      
verbijstering   | het             | topic 245      topic 444      topic 202      topic 265      
het             | toernooi        | topic 330      topic 245      topic 289      topic 444      
toernooi        | </s>            | topic 245      topic 265      topic 153      topic 289      
<s>             | John            | topic 245      topic 265      topic 202      topic 59       
John            | wie             | topic 202      topic 49       topic 265      topic 245      
wie             | zonder          | topic 245      topic 202      topic 265      topic 428      
zonder          | zonde           | topic 245      topic 428      topic 49       topic 202      
zonde           | is              | topic 187      topic 242      topic 202      topic 265      
is              | <UNK>           | topic 265      topic 202      topic 49       topic 245      
<UNK>           | de              | topic 202      topic 245      topic 265      topic 49       
de              | eerste          | topic 428      topic 245      topic 444      topic 153      
eerste          | steen           | topic 428      topic 245      topic 444      topic 203      
steen           | raakte          | topic 245      topic 289      topic 202      topic 49       
raakte          | daarna          | topic 245      topic 49       topic 202      topic 265      
daarna          | aan             | topic 444      topic 428      topic 245      topic 49       
aan             | de              | topic 428      topic 245      topic 49       topic 202      
de              | drank           | topic 428      topic 245      topic 203      topic 153      
drank           | </s>            | topic 428      topic 245      topic 289      topic 202      
<s>             | hij             | topic 245      topic 49       topic 202      topic 265      
hij             | stelde          | topic 444      topic 245      topic 428      topic 202      
stelde          | zich            | topic 245      topic 265      topic 202      topic 49       
zich            | gewelddadig     | topic 428      topic 444      topic 245      topic 265      
gewelddadig     | op              | topic 205      topic 187      topic 251      topic 289      
op              | tegen           | topic 428      topic 203      topic 245      topic 197      
tegen           | zijn            | topic 245      topic 428      topic 202      topic 49       
zijn            | eerste          | topic 428      topic 245      topic 203      topic 444      
eerste          | vervolgens      | topic 245      topic 428      topic 330      topic 444      
vervolgens      | tegen           | topic 245      topic 444      topic 428      topic 49       
tegen           | zijn            | topic 245      topic 202      topic 428      topic 49       
zijn            | tweede          | topic 245      topic 428      topic 444      topic 203      
tweede          | en              | topic 245      topic 444      topic 330      topic 456      
en              | tenslotte       | topic 245      topic 444      topic 49       topic 265      
tenslotte       | tegen           | topic 245      topic 444      topic 428      topic 49       
tegen           | zijn            | topic 245      topic 202      topic 49       topic 428      
zijn            | derde           | topic 245      topic 428      topic 444      topic 153      
derde           | echtgenote      | topic 245      topic 444      topic 330      topic 153      
echtgenote      | volgde          | topic 245      topic 202      topic 49       topic 265      
volgde          | een             | topic 245      topic 49       topic 428      topic 265      
een             | <UNK>           | topic 428      topic 245      topic 444      topic 49       
<UNK>           | in              | topic 245      topic 444      topic 428      topic 202      
in              | de              | topic 428      topic 245      topic 203      topic 153      
de              | Betty           | topic 428      topic 153      topic 86       topic 203      
Betty           | Ford            | topic 202      topic 245      topic 49       topic 265      
Ford            | kliniek         | topic 189      topic 129      topic 245      topic 428      
kliniek         | zwoer           | topic 245      topic 444      topic 202      topic 265      
zwoer           | de              | topic 245      topic 49       topic 202      topic 265      
de              | drank           | topic 428      topic 245      topic 153      topic 444      
drank           | af              | topic 428      topic 245      topic 202      topic 49       
af              | won             | topic 187      topic 428      topic 245      topic 251      
won             | de              | topic 245      topic 49       topic 202      topic 265      
de              | British         | topic 428      topic 153      topic 245      topic 444      
British         | Open            | topic 468      topic 448      topic 189      topic 240      
Open            | op              | topic 245      topic 203      topic 428      topic 153      
op              | de              | topic 428      topic 197      topic 245      topic 203      
de              | heilige         | topic 428      topic 203      topic 153      topic 245      
heilige         | Old             | topic 245      topic 153      topic 203      topic 444      
Old             | <UNK>           | topic 245      topic 202      topic 203      topic 3        
<UNK>           | van             | topic 245      topic 428      topic 202      topic 49       
van             | Saint           | topic 428      topic 245      topic 49       topic 202      
Saint           | Andrews         | topic 49       topic 430      topic 202      topic 485      
Andrews         | raakte          | topic 245      topic 202      topic 49       topic 428      
raakte          | weer            | topic 428      topic 49       topic 245      topic 202      
weer            | aan             | topic 428      topic 49       topic 245      topic 444      
aan             | de              | topic 428      topic 49       topic 245      topic 202      
de              | drank           | topic 428      topic 245      topic 203      topic 153      
drank           | gaf             | topic 428      topic 245      topic 49       topic 202      
gaf             | zijn            | topic 49       topic 202      topic 245      topic 265      
zijn            | tweede          | topic 428      topic 245      topic 49       topic 444      
tweede          | vrouw           | topic 245      topic 444      topic 330      topic 203      
vrouw           | een             | topic 245      topic 49       topic 202      topic 428      
een             | ongelukkige     | topic 428      topic 245      topic 49       topic 444      
ongelukkige     | slag            | topic 428      topic 245      topic 444      topic 49       
slag            | enzovoort       | topic 49       topic 245      topic 202      topic 251      
enzovoort       | enzovoort       | topic 187      topic 242      topic 404      topic 507      
enzovoort       | </s>            | topic 187      topic 242      topic 49       topic 289      
<s>             | dat             | topic 49       topic 245      topic 50       topic 202      
dat             | alles           | topic 245      topic 49       topic 202      topic 265      
alles           | was             | topic 187      topic 242      topic 404      topic 289      
was             | niets           | topic 49       topic 202      topic 245      topic 265      
niets           | vergeleken      | topic 187      topic 242      topic 205      topic 404      
vergeleken      | bij             | topic 187      topic 242      topic 176      topic 404      
bij             | wat             | topic 202      topic 49       topic 245      topic 265      
wat             | hem             | topic 202      topic 49       topic 245      topic 265      
hem             | overkwam        | topic 187      topic 242      topic 202      topic 49       
overkwam        | in              | topic 202      topic 265      topic 49       topic 187      
in              | de              | topic 428      topic 203      topic 197      topic 245      
de              | slotronde       | topic 153      topic 428      topic 86       topic 203      
slotronde       | van             | topic 428      topic 187      topic 242      topic 404      
van             | de              | topic 428      topic 202      topic 49       topic 245      
de              | US              | topic 428      topic 86       topic 245      topic 153      
US              | Open            | topic 448      topic 468      topic 358      topic 245      
Open            | op              | topic 444      topic 203      topic 245      topic 289      
op              | de              | topic 428      topic 197      topic 245      topic 203      
de              | achtste         | topic 428      topic 203      topic 153      topic 86       
achtste         | hole            | topic 153      topic 245      topic 444      topic 2        
hole            | van             | topic 444      topic 245      topic 202      topic 289      
van             | <UNK>           | topic 428      topic 245      topic 202      topic 265      
<UNK>           | </s>            | topic 245      topic 202      topic 444      topic 428      
<s>             | voor            | topic 245      topic 202      topic 265      topic 50       
voor            | </s>            | topic 245      topic 428      topic 202      topic 265      
<s>             | <UNK>           | topic 245      topic 50       topic 202      topic 265      
<UNK>           | meteen          | topic 245      topic 202      topic 444      topic 265      
meteen          | omgedoopt       | topic 444      topic 428      topic 245      topic 369      
omgedoopt       | tot             | topic 419      topic 72       topic 323      topic 245      
tot             | <UNK>           | topic 245      topic 202      topic 419      topic 50       
<UNK>           | </s>            | topic 245      topic 202      topic 428      topic 419      
<s>             | gelukkig        | topic 50       topic 245      topic 202      topic 265      
gelukkig        | ligt            | topic 245      topic 444      topic 265      topic 202      
ligt            | die             | topic 265      topic 245      topic 202      topic 49       
die             | achtste         | topic 245      topic 444      topic 153      topic 428      
achtste         | nogal           | topic 153      topic 444      topic 245      topic 86       
nogal           | ver             | topic 444      topic 153      topic 245      topic 369      
ver             | van             | topic 153      topic 444      topic 187      topic 404      
van             | het             | topic 245      topic 265      topic 444      topic 153      
het             | <UNK>           | topic 330      topic 456      topic 289      topic 245      
<UNK>           | of              | topic 245      topic 265      topic 202      topic 444      
of              | <UNK>           | topic 265      topic 245      topic 202      topic 419      
<UNK>           | had             | topic 265      topic 202      topic 245      topic 444      
had             | zijn            | topic 265      topic 202      topic 245      topic 419      
zijn            | clubs           | topic 444      topic 245      topic 153      topic 428      
clubs           | weggegooid      | topic 444      topic 245      topic 428      topic 289      
weggegooid      | en              | topic 187      topic 444      topic 289      topic 1        
en              | zich            | topic 289      topic 444      topic 187      topic 369      
zich            | terstond        | topic 444      topic 187      topic 289      topic 1        
terstond        | weer            | topic 444      topic 245      topic 289      topic 187      
weer            | in              | topic 444      topic 245      topic 153      topic 428      
in              | de              | topic 153      topic 203      topic 197      topic 428      
de              | alcohol         | topic 153      topic 428      topic 86       topic 189      
alcohol         | gestort         | topic 187      topic 1        topic 404      topic 289      
gestort         | </s>            | topic 187      topic 242      topic 404      topic 176      
<s>             | dat             | topic 265      topic 245      topic 202      topic 59       
dat             | had             | topic 265      topic 59       topic 245      topic 202      
had             | hij             | topic 265      topic 202      topic 59       topic 245      
hij             | twee            | topic 444      topic 428      topic 265      topic 245      
twee            | jaar            | topic 296      topic 164      topic 153      topic 384      
jaar            | eerder          | topic 444      topic 404      topic 245      topic 153      
eerder          | al              | topic 444      topic 187      topic 153      topic 245      
al              | eens            | topic 428      topic 444      topic 164      topic 245      
eens            | gedaan          | topic 428      topic 164      topic 444      topic 245      
gedaan          | op              | topic 187      topic 242      topic 404      topic 176      
op              | de              | topic 428      topic 197      topic 203      topic 245      
de              | US              | topic 153      topic 203      topic 86       topic 428      
US              | Open            | topic 448      topic 358      topic 468      topic 153      
Open            | toen            | topic 197      topic 153      topic 203      topic 444      
toen            | hij             | topic 265      topic 245      topic 202      topic 444      
hij             | na              | topic 444      topic 428      topic 265      topic 245      
na              | negen           | topic 428      topic 197      topic 245      topic 203      
negen           | holes           | topic 428      topic 164      topic 153      topic 384      
holes           | in              | topic 428      topic 404      topic 245      topic 289      
in              | de              | topic 428      topic 203      topic 153      topic 197      
de              | slotronde       | topic 153      topic 428      topic 86       topic 189      
slotronde       | het             | topic 428      topic 444      topic 369      topic 245      
het             | plotseling      | topic 289      topic 428      topic 330      topic 369      
plotseling      | op              | topic 428      topic 444      topic 245      topic 289      
op              | zijn            | topic 428      topic 444      topic 245      topic 197      
zijn            | heupen          | topic 428      topic 444      topic 245      topic 369      
heupen          | kreeg           | topic 428      topic 404      topic 187      topic 444      
