<s>             | dit             | topic 303      topic 251      topic 242      topic 187      
<UNK>           | had             | topic 297      topic 251      topic 433      topic 225      
had             | hij             | topic 297      topic 251      topic 433      topic 303      
hij             | nog             | topic 297      topic 251      topic 433      topic 218      
nog             | eens            | topic 433      topic 251      topic 440      topic 382      
eens            | drie            | topic 297      topic 251      topic 433      topic 225      
drie            | <UNK>           | topic 428      topic 164      topic 159      topic 245      
<UNK>           | nodig           | topic 297      topic 251      topic 225      topic 60       
nodig           | </s>            | topic 297      topic 251      topic 225      topic 507      
<s>             | lezers          | topic 303      topic 251      topic 242      topic 187      
lezers          | van             | topic 251      topic 50       topic 507      topic 404      
van             | Knack           | topic 428      topic 50       topic 455      topic 159      
Knack           | kennen          | topic 297      topic 251      topic 159      topic 60       
kennen          | John            | topic 251      topic 297      topic 433      topic 442      
John            | <UNK>           | topic 50       topic 159      topic 251      topic 297      
<UNK>           | wij             | topic 251      topic 297      topic 225      topic 455      
wij             | hebben          | topic 251      topic 433      topic 225      topic 297      
hebben          | u               | topic 251      topic 297      topic 433      topic 303      
u               | al              | topic 433      topic 440      topic 303      topic 187      
al              | meermaals       | topic 440      topic 433      topic 382      topic 251      
meermaals       | over            | topic 297      topic 251      topic 382      topic 433      
over            | hem             | topic 297      topic 225      topic 251      topic 281      
hem             | verteld         | topic 297      topic 251      topic 382      topic 433      
verteld         | </s>            | topic 297      topic 251      topic 433      topic 507      
<s>             | een             | topic 303      topic 251      topic 242      topic 187      
een             | <UNK>           | topic 50       topic 297      topic 267      topic 251      
<UNK>           | buiten          | topic 251      topic 297      topic 225      topic 507      
buiten          | categorie       | topic 251      topic 50       topic 455      topic 225      
categorie       | die             | topic 297      topic 251      topic 225      topic 433      
die             | in              | topic 251      topic 303      topic 433      topic 225      
in              | negentien       | topic 455      topic 225      topic 281      topic 263      
negentien       | honderd         | topic 428      topic 164      topic 206      topic 263      
honderd         | één-en        | topic 428      topic 164      topic 206      topic 245      
één-en        | negentig        | topic 164      topic 428      topic 206      topic 481      
negentig        | door            | topic 60       topic 507      topic 225      topic 369      
door            | de              | topic 251      topic 455      topic 225      topic 60       
de              | vele            | topic 50       topic 245      topic 369      topic 159      
vele            | forfaits        | topic 50       topic 245      topic 134      topic 159      
forfaits        | per             | topic 251      topic 297      topic 225      topic 60       
per             | ongeluk         | topic 164      topic 50       topic 245      topic 159      
ongeluk         | in              | topic 297      topic 251      topic 507      topic 225      
in              | de              | topic 455      topic 225      topic 507      topic 281      
de              | <UNK>           | topic 50       topic 369      topic 245      topic 159      
<UNK>           | van             | topic 297      topic 251      topic 60       topic 225      
van             | de              | topic 455      topic 225      topic 251      topic 50       
de              | US              | topic 50       topic 245      topic 159      topic 369      
US              | <UNK>           | topic 358      topic 50       topic 203      topic 134      
<UNK>           | op              | topic 297      topic 251      topic 60       topic 225      
op              | <UNK>           | topic 225      topic 455      topic 295      topic 507      
<UNK>           | <UNK>           | topic 297      topic 251      topic 60       topic 225      
<UNK>           | geraakte        | topic 297      topic 251      topic 507      topic 225      
geraakte        | </s>            | topic 297      topic 251      topic 507      topic 159      
<s>             | <UNK>           | topic 251      topic 303      topic 50       topic 225      
<UNK>           | pas             | topic 251      topic 50       topic 297      topic 159      
pas             | in              | topic 60       topic 81       topic 251      topic 225      
in              | extremis        | topic 455      topic 203      topic 197      topic 225      
extremis        | opgeroepen      | topic 297      topic 251      topic 60       topic 225      
opgeroepen      | kwam            | topic 251      topic 297      topic 225      topic 218      
kwam            | net             | topic 251      topic 218      topic 225      topic 81       
net             | op              | topic 251      topic 225      topic 218      topic 94       
op              | tijd            | topic 225      topic 455      topic 251      topic 94       
tijd            | in              | topic 251      topic 297      topic 225      topic 433      
in              | Indianapolis    | topic 455      topic 225      topic 369      topic 50       
Indianapolis    | aan             | topic 297      topic 251      topic 225      topic 159      
aan             | om              | topic 225      topic 251      topic 455      topic 297      
om              | van             | topic 251      topic 225      topic 94       topic 455      
van             | start           | topic 428      topic 455      topic 225      topic 251      
start           | te              | topic 251      topic 225      topic 60       topic 218      
te              | kunnen          | topic 188      topic 358      topic 281      topic 50       
kunnen          | gaan            | topic 297      topic 281      topic 358      topic 188      
gaan            | in              | topic 297      topic 251      topic 225      topic 218      
in              | de              | topic 455      topic 225      topic 94       topic 369      
de              | eerste          | topic 50       topic 245      topic 369      topic 159      
eerste          | ronde           | topic 245      topic 369      topic 15       topic 444      
ronde           | moest           | topic 297      topic 225      topic 251      topic 94       
moest           | clubs           | topic 251      topic 297      topic 218      topic 433      
clubs           | en              | topic 297      topic 251      topic 433      topic 218      
en              | een             | topic 251      topic 50       topic 297      topic 433      
een             | <UNK>           | topic 50       topic 369      topic 297      topic 245      
<UNK>           | lenen           | topic 297      topic 251      topic 225      topic 159      
lenen           | en              | topic 297      topic 251      topic 225      topic 433      
en              | won             | topic 251      topic 297      topic 433      topic 225      
won             | tot             | topic 251      topic 218      topic 297      topic 369      
tot             | <UNK>           | topic 225      topic 275      topic 60       topic 455      
<UNK>           | verbijstering   | topic 297      topic 251      topic 159      topic 369      
verbijstering   | het             | topic 297      topic 251      topic 225      topic 218      
het             | toernooi        | topic 50       topic 289      topic 369      topic 433      
toernooi        | </s>            | topic 297      topic 218      topic 251      topic 225      
<s>             | John            | topic 251      topic 50       topic 225      topic 455      
John            | wie             | topic 50       topic 159      topic 202      topic 251      
wie             | zonder          | topic 251      topic 50       topic 225      topic 60       
zonder          | zonde           | topic 50       topic 251      topic 369      topic 433      
zonde           | is              | topic 251      topic 433      topic 297      topic 218      
is              | <UNK>           | topic 251      topic 433      topic 297      topic 303      
<UNK>           | de              | topic 251      topic 297      topic 433      topic 225      
de              | eerste          | topic 50       topic 245      topic 369      topic 159      
eerste          | steen           | topic 245      topic 369      topic 50       topic 444      
steen           | raakte          | topic 297      topic 251      topic 225      topic 218      
raakte          | daarna          | topic 251      topic 297      topic 218      topic 225      
daarna          | aan             | topic 251      topic 433      topic 218      topic 297      
aan             | de              | topic 225      topic 251      topic 455      topic 297      
de              | drank           | topic 50       topic 369      topic 245      topic 159      
drank           | </s>            | topic 297      topic 251      topic 225      topic 159      
<s>             | hij             | topic 251      topic 303      topic 50       topic 433      
hij             | stelde          | topic 404      topic 369      topic 251      topic 50       
stelde          | zich            | topic 251      topic 81       topic 218      topic 225      
zich            | gewelddadig     | topic 433      topic 251      topic 218      topic 81       
gewelddadig     | op              | topic 433      topic 251      topic 297      topic 218      
op              | tegen           | topic 225      topic 251      topic 297      topic 94       
tegen           | zijn            | topic 251      topic 455      topic 225      topic 50       
zijn            | eerste          | topic 50       topic 369      topic 245      topic 297      
eerste          | vervolgens      | topic 245      topic 369      topic 50       topic 444      
vervolgens      | tegen           | topic 297      topic 251      topic 225      topic 60       
tegen           | zijn            | topic 251      topic 455      topic 225      topic 94       
zijn            | tweede          | topic 50       topic 369      topic 245      topic 297      
tweede          | en              | topic 245      topic 369      topic 50       topic 444      
en              | tenslotte       | topic 245      topic 50       topic 369      topic 251      
tenslotte       | tegen           | topic 297      topic 251      topic 225      topic 433      
tegen           | zijn            | topic 455      topic 251      topic 225      topic 50       
zijn            | derde           | topic 50       topic 369      topic 297      topic 245      
derde           | echtgenote      | topic 245      topic 369      topic 444      topic 50       
echtgenote      | volgde          | topic 297      topic 251      topic 159      topic 225      
volgde          | een             | topic 297      topic 251      topic 218      topic 433      
een             | <UNK>           | topic 50       topic 369      topic 245      topic 297      
<UNK>           | in              | topic 297      topic 251      topic 225      topic 433      
in              | de              | topic 455      topic 225      topic 369      topic 60       
de              | Betty           | topic 50       topic 245      topic 369      topic 159      
Betty           | Ford            | topic 297      topic 251      topic 159      topic 225      
Ford            | kliniek         | topic 297      topic 251      topic 159      topic 225      
kliniek         | zwoer           | topic 297      topic 251      topic 225      topic 159      
zwoer           | de              | topic 297      topic 251      topic 225      topic 159      
de              | drank           | topic 50       topic 369      topic 245      topic 159      
drank           | af              | topic 297      topic 251      topic 225      topic 94       
af              | won             | topic 297      topic 251      topic 433      topic 225      
won             | de              | topic 297      topic 251      topic 225      topic 218      
de              | British         | topic 50       topic 245      topic 369      topic 159      
British         | Open            | topic 50       topic 159      topic 468      topic 245      
Open            | op              | topic 297      topic 159      topic 251      topic 218      
op              | de              | topic 225      topic 455      topic 159      topic 457      
de              | heilige         | topic 50       topic 369      topic 245      topic 203      
heilige         | Old             | topic 50       topic 245      topic 369      topic 159      
Old             | <UNK>           | topic 297      topic 251      topic 159      topic 225      
<UNK>           | van             | topic 297      topic 251      topic 225      topic 159      
van             | Saint           | topic 455      topic 225      topic 50       topic 251      
Saint           | Andrews         | topic 297      topic 251      topic 159      topic 50       
Andrews         | raakte          | topic 297      topic 251      topic 159      topic 50       
raakte          | weer            | topic 297      topic 251      topic 225      topic 218      
weer            | aan             | topic 297      topic 433      topic 251      topic 225      
aan             | de              | topic 225      topic 297      topic 251      topic 455      
de              | drank           | topic 50       topic 369      topic 245      topic 159      
drank           | gaf             | topic 297      topic 251      topic 225      topic 159      
gaf             | zijn            | topic 297      topic 251      topic 225      topic 433      
zijn            | tweede          | topic 297      topic 50       topic 369      topic 251      
tweede          | vrouw           | topic 245      topic 50       topic 369      topic 159      
vrouw           | een             | topic 297      topic 251      topic 225      topic 159      
een             | ongelukkige     | topic 50       topic 369      topic 297      topic 251      
ongelukkige     | slag            | topic 50       topic 369      topic 297      topic 267      
slag            | enzovoort       | topic 297      topic 251      topic 225      topic 94       
enzovoort       | enzovoort       | topic 297      topic 251      topic 225      topic 218      
enzovoort       | </s>            | topic 297      topic 251      topic 225      topic 433      
<s>             | dat             | topic 251      topic 225      topic 433      topic 50       
dat             | alles           | topic 251      topic 433      topic 303      topic 81       
alles           | was             | topic 251      topic 433      topic 187      topic 303      
was             | niets           | topic 251      topic 433      topic 297      topic 303      
niets           | vergeleken      | topic 433      topic 297      topic 251      topic 440      
vergeleken      | bij             | topic 251      topic 297      topic 433      topic 225      
bij             | wat             | topic 251      topic 455      topic 225      topic 297      
wat             | hem             | topic 251      topic 303      topic 433      topic 297      
hem             | overkwam        | topic 297      topic 433      topic 251      topic 303      
overkwam        | in              | topic 297      topic 251      topic 433      topic 507      
in              | de              | topic 455      topic 225      topic 507      topic 60       
de              | slotronde       | topic 50       topic 369      topic 245      topic 159      
slotronde       | van             | topic 297      topic 251      topic 225      topic 60       
van             | de              | topic 455      topic 225      topic 251      topic 50       
de              | US              | topic 50       topic 245      topic 369      topic 159      
US              | Open            | topic 50       topic 358      topic 245      topic 265      
Open            | op              | topic 297      topic 159      topic 251      topic 218      
op              | de              | topic 225      topic 455      topic 159      topic 297      
de              | achtste         | topic 50       topic 245      topic 203      topic 369      
achtste         | hole            | topic 245      topic 444      topic 2        topic 369      
hole            | van             | topic 297      topic 251      topic 225      topic 159      
van             | <UNK>           | topic 455      topic 225      topic 251      topic 50       
<UNK>           | </s>            | topic 297      topic 159      topic 251      topic 225      
<s>             | voor            | topic 251      topic 303      topic 50       topic 433      
voor            | </s>            | topic 251      topic 225      topic 50       topic 455      
<s>             | <UNK>           | topic 251      topic 303      topic 50       topic 242      
<UNK>           | meteen          | topic 251      topic 50       topic 369      topic 159      
meteen          | omgedoopt       | topic 251      topic 225      topic 60       topic 81       
omgedoopt       | tot             | topic 251      topic 297      topic 225      topic 60       
tot             | <UNK>           | topic 455      topic 159      topic 251      topic 225      
<UNK>           | </s>            | topic 297      topic 159      topic 251      topic 50       
<s>             | gelukkig        | topic 251      topic 50       topic 225      topic 49       
gelukkig        | ligt            | topic 187      topic 251      topic 404      topic 507      
ligt            | die             | topic 251      topic 303      topic 187      topic 433      
die             | achtste         | topic 251      topic 50       topic 369      topic 433      
achtste         | nogal           | topic 245      topic 369      topic 444      topic 50       
nogal           | ver             | topic 50       topic 433      topic 251      topic 297      
ver             | van             | topic 297      topic 251      topic 433      topic 218      
van             | het             | topic 251      topic 455      topic 225      topic 297      
het             | <UNK>           | topic 50       topic 289      topic 369      topic 245      
<UNK>           | of              | topic 297      topic 251      topic 225      topic 159      
of              | <UNK>           | topic 251      topic 50       topic 297      topic 225      
<UNK>           | had             | topic 297      topic 251      topic 225      topic 159      
had             | zijn            | topic 297      topic 251      topic 433      topic 303      
zijn            | clubs           | topic 297      topic 369      topic 50       topic 251      
clubs           | weggegooid      | topic 297      topic 251      topic 433      topic 225      
weggegooid      | en              | topic 297      topic 251      topic 433      topic 218      
en              | zich            | topic 251      topic 297      topic 433      topic 303      
zich            | terstond        | topic 433      topic 251      topic 297      topic 382      
terstond        | weer            | topic 297      topic 251      topic 433      topic 507      
weer            | in              | topic 433      topic 297      topic 251      topic 382      
in              | de              | topic 225      topic 455      topic 281      topic 507      
de              | alcohol         | topic 50       topic 369      topic 245      topic 159      
alcohol         | gestort         | topic 297      topic 251      topic 225      topic 60       
gestort         | </s>            | topic 297      topic 251      topic 225      topic 433      
<s>             | dat             | topic 251      topic 303      topic 242      topic 433      
dat             | had             | topic 251      topic 187      topic 303      topic 242      
had             | hij             | topic 187      topic 303      topic 242      topic 440      
hij             | twee            | topic 433      topic 251      topic 303      topic 440      
twee            | jaar            | topic 164      topic 428      topic 245      topic 159      
jaar            | eerder          | topic 404      topic 60       topic 297      topic 81       
eerder          | al              | topic 297      topic 251      topic 218      topic 60       
al              | eens            | topic 218      topic 225      topic 60       topic 251      
eens            | gedaan          | topic 297      topic 251      topic 225      topic 60       
gedaan          | op              | topic 297      topic 251      topic 218      topic 225      
op              | de              | topic 225      topic 251      topic 297      topic 455      
de              | US              | topic 50       topic 369      topic 245      topic 159      
US              | Open            | topic 358      topic 50       topic 245      topic 203      
Open            | toen            | topic 297      topic 159      topic 251      topic 218      
toen            | hij             | topic 251      topic 303      topic 297      topic 433      
hij             | na              | topic 251      topic 433      topic 369      topic 218      
na              | negen           | topic 60       topic 225      topic 455      topic 94       
negen           | holes           | topic 428      topic 164      topic 245      topic 366      
holes           | in              | topic 60       topic 297      topic 251      topic 225      
in              | de              | topic 455      topic 369      topic 203      topic 60       
de              | slotronde       | topic 369      topic 50       topic 245      topic 159      
slotronde       | het             | topic 60       topic 369      topic 297      topic 251      
het             | plotseling      | topic 50       topic 369      topic 289      topic 203      
plotseling      | op              | topic 297      topic 251      topic 433      topic 60       
op              | zijn            | topic 225      topic 507      topic 295      topic 60       
zijn            | heupen          | topic 369      topic 50       topic 297      topic 159      
heupen          | kreeg           | topic 297      topic 251      topic 507      topic 60       
